x,y,cell_size,xinit_r,yinit_r,n_row,n_column,category
686440.9563,9062228.275,10,675335.2173,9072861.952,1063,1111,8
686450.957,9062228.275,10,675335.2173,9072861.952,1063,1112,8
686460.9576,9062228.275,10,675335.2173,9072861.952,1063,1113,8
686470.9583,9062228.275,10,675335.2173,9072861.952,1063,1114,8
686480.959,9062228.275,10,675335.2173,9072861.952,1063,1115,8
686490.9596,9062228.275,10,675335.2173,9072861.952,1063,1116,8
686500.9603,9062228.275,10,675335.2173,9072861.952,1063,1117,8
686510.961,9062228.275,10,675335.2173,9072861.952,1063,1118,8
686520.9616,9062228.275,10,675335.2173,9072861.952,1063,1119,8
686530.9623,9062228.275,10,675335.2173,9072861.952,1063,1120,8
686540.963,9062228.275,10,675335.2173,9072861.952,1063,1121,8
686550.9636,9062228.275,10,675335.2173,9072861.952,1063,1122,8
686560.9643,9062228.275,10,675335.2173,9072861.952,1063,1123,8
686570.965,9062228.275,10,675335.2173,9072861.952,1063,1124,8
686580.9656,9062228.275,10,675335.2173,9072861.952,1063,1125,8
686590.9663,9062228.275,10,675335.2173,9072861.952,1063,1126,8
686600.9669,9062228.275,10,675335.2173,9072861.952,1063,1127,8
686610.9676,9062228.275,10,675335.2173,9072861.952,1063,1128,8
686620.9683,9062228.275,10,675335.2173,9072861.952,1063,1129,8
685990.9264,9062218.276,10,675335.2173,9072861.952,1064,1066,8
686000.927,9062218.276,10,675335.2173,9072861.952,1064,1067,8
686010.9277,9062218.276,10,675335.2173,9072861.952,1064,1068,8
686020.9284,9062218.276,10,675335.2173,9072861.952,1064,1069,8
686030.929,9062218.276,10,675335.2173,9072861.952,1064,1070,8
686040.9297,9062218.276,10,675335.2173,9072861.952,1064,1071,8
686050.9303,9062218.276,10,675335.2173,9072861.952,1064,1072,8
686060.931,9062218.276,10,675335.2173,9072861.952,1064,1073,8
686070.9317,9062218.276,10,675335.2173,9072861.952,1064,1074,8
686080.9323,9062218.276,10,675335.2173,9072861.952,1064,1075,8
686090.933,9062218.276,10,675335.2173,9072861.952,1064,1076,8
686100.9337,9062218.276,10,675335.2173,9072861.952,1064,1077,8
686110.9343,9062218.276,10,675335.2173,9072861.952,1064,1078,8
686120.935,9062218.276,10,675335.2173,9072861.952,1064,1079,8
686130.9357,9062218.276,10,675335.2173,9072861.952,1064,1080,8
686140.9363,9062218.276,10,675335.2173,9072861.952,1064,1081,8
686150.937,9062218.276,10,675335.2173,9072861.952,1064,1082,8
686160.9377,9062218.276,10,675335.2173,9072861.952,1064,1083,8
686170.9383,9062218.276,10,675335.2173,9072861.952,1064,1084,8
686180.939,9062218.276,10,675335.2173,9072861.952,1064,1085,8
686190.9397,9062218.276,10,675335.2173,9072861.952,1064,1086,8
686200.9403,9062218.276,10,675335.2173,9072861.952,1064,1087,8
686210.941,9062218.276,10,675335.2173,9072861.952,1064,1088,8
686220.9417,9062218.276,10,675335.2173,9072861.952,1064,1089,8
686230.9423,9062218.276,10,675335.2173,9072861.952,1064,1090,8
686240.943,9062218.276,10,675335.2173,9072861.952,1064,1091,8
686250.9437,9062218.276,10,675335.2173,9072861.952,1064,1092,8
686260.9443,9062218.276,10,675335.2173,9072861.952,1064,1093,8
686270.945,9062218.276,10,675335.2173,9072861.952,1064,1094,8
686280.9457,9062218.276,10,675335.2173,9072861.952,1064,1095,8
686290.9463,9062218.276,10,675335.2173,9072861.952,1064,1096,8
686300.947,9062218.276,10,675335.2173,9072861.952,1064,1097,8
686310.9477,9062218.276,10,675335.2173,9072861.952,1064,1098,8
686320.9483,9062218.276,10,675335.2173,9072861.952,1064,1099,8
686330.949,9062218.276,10,675335.2173,9072861.952,1064,1100,8
686340.9496,9062218.276,10,675335.2173,9072861.952,1064,1101,8
686350.9503,9062218.276,10,675335.2173,9072861.952,1064,1102,8
686360.951,9062218.276,10,675335.2173,9072861.952,1064,1103,8
686370.9516,9062218.276,10,675335.2173,9072861.952,1064,1104,8
686380.9523,9062218.276,10,675335.2173,9072861.952,1064,1105,8
686390.953,9062218.276,10,675335.2173,9072861.952,1064,1106,8
686400.9536,9062218.276,10,675335.2173,9072861.952,1064,1107,8
686410.9543,9062218.276,10,675335.2173,9072861.952,1064,1108,8
686420.955,9062218.276,10,675335.2173,9072861.952,1064,1109,8
686430.9556,9062218.276,10,675335.2173,9072861.952,1064,1110,8
686440.9563,9062218.276,10,675335.2173,9072861.952,1064,1111,8
686450.957,9062218.276,10,675335.2173,9072861.952,1064,1112,8
686460.9576,9062218.276,10,675335.2173,9072861.952,1064,1113,8
686470.9583,9062218.276,10,675335.2173,9072861.952,1064,1114,8
686480.959,9062218.276,10,675335.2173,9072861.952,1064,1115,8
686490.9596,9062218.276,10,675335.2173,9072861.952,1064,1116,8
686500.9603,9062218.276,10,675335.2173,9072861.952,1064,1117,8
686510.961,9062218.276,10,675335.2173,9072861.952,1064,1118,8
686520.9616,9062218.276,10,675335.2173,9072861.952,1064,1119,8
686530.9623,9062218.276,10,675335.2173,9072861.952,1064,1120,8
686540.963,9062218.276,10,675335.2173,9072861.952,1064,1121,8
686550.9636,9062218.276,10,675335.2173,9072861.952,1064,1122,8
686560.9643,9062218.276,10,675335.2173,9072861.952,1064,1123,8
686570.965,9062218.276,10,675335.2173,9072861.952,1064,1124,8
686580.9656,9062218.276,10,675335.2173,9072861.952,1064,1125,8
686590.9663,9062218.276,10,675335.2173,9072861.952,1064,1126,8
686600.9669,9062218.276,10,675335.2173,9072861.952,1064,1127,8
686610.9676,9062218.276,10,675335.2173,9072861.952,1064,1128,8
686620.9683,9062218.276,10,675335.2173,9072861.952,1064,1129,8
685990.9264,9062208.278,10,675335.2173,9072861.952,1065,1066,8
686000.927,9062208.278,10,675335.2173,9072861.952,1065,1067,8
686010.9277,9062208.278,10,675335.2173,9072861.952,1065,1068,8
686020.9284,9062208.278,10,675335.2173,9072861.952,1065,1069,8
686030.929,9062208.278,10,675335.2173,9072861.952,1065,1070,8
686040.9297,9062208.278,10,675335.2173,9072861.952,1065,1071,8
686050.9303,9062208.278,10,675335.2173,9072861.952,1065,1072,8
686060.931,9062208.278,10,675335.2173,9072861.952,1065,1073,8
686070.9317,9062208.278,10,675335.2173,9072861.952,1065,1074,8
686080.9323,9062208.278,10,675335.2173,9072861.952,1065,1075,8
686090.933,9062208.278,10,675335.2173,9072861.952,1065,1076,8
686100.9337,9062208.278,10,675335.2173,9072861.952,1065,1077,8
686110.9343,9062208.278,10,675335.2173,9072861.952,1065,1078,8
686120.935,9062208.278,10,675335.2173,9072861.952,1065,1079,8
686130.9357,9062208.278,10,675335.2173,9072861.952,1065,1080,8
686140.9363,9062208.278,10,675335.2173,9072861.952,1065,1081,8
686150.937,9062208.278,10,675335.2173,9072861.952,1065,1082,8
686160.9377,9062208.278,10,675335.2173,9072861.952,1065,1083,8
686170.9383,9062208.278,10,675335.2173,9072861.952,1065,1084,8
686180.939,9062208.278,10,675335.2173,9072861.952,1065,1085,8
686190.9397,9062208.278,10,675335.2173,9072861.952,1065,1086,8
686200.9403,9062208.278,10,675335.2173,9072861.952,1065,1087,8
686210.941,9062208.278,10,675335.2173,9072861.952,1065,1088,8
686220.9417,9062208.278,10,675335.2173,9072861.952,1065,1089,8
686230.9423,9062208.278,10,675335.2173,9072861.952,1065,1090,8
686240.943,9062208.278,10,675335.2173,9072861.952,1065,1091,8
686250.9437,9062208.278,10,675335.2173,9072861.952,1065,1092,8
686260.9443,9062208.278,10,675335.2173,9072861.952,1065,1093,8
686270.945,9062208.278,10,675335.2173,9072861.952,1065,1094,8
686280.9457,9062208.278,10,675335.2173,9072861.952,1065,1095,8
686290.9463,9062208.278,10,675335.2173,9072861.952,1065,1096,8
686300.947,9062208.278,10,675335.2173,9072861.952,1065,1097,8
686310.9477,9062208.278,10,675335.2173,9072861.952,1065,1098,8
686320.9483,9062208.278,10,675335.2173,9072861.952,1065,1099,8
686330.949,9062208.278,10,675335.2173,9072861.952,1065,1100,8
686340.9496,9062208.278,10,675335.2173,9072861.952,1065,1101,8
686350.9503,9062208.278,10,675335.2173,9072861.952,1065,1102,8
686360.951,9062208.278,10,675335.2173,9072861.952,1065,1103,8
686370.9516,9062208.278,10,675335.2173,9072861.952,1065,1104,8
686380.9523,9062208.278,10,675335.2173,9072861.952,1065,1105,8
686390.953,9062208.278,10,675335.2173,9072861.952,1065,1106,8
686400.9536,9062208.278,10,675335.2173,9072861.952,1065,1107,8
686410.9543,9062208.278,10,675335.2173,9072861.952,1065,1108,8
686420.955,9062208.278,10,675335.2173,9072861.952,1065,1109,8
686430.9556,9062208.278,10,675335.2173,9072861.952,1065,1110,8
686440.9563,9062208.278,10,675335.2173,9072861.952,1065,1111,8
686450.957,9062208.278,10,675335.2173,9072861.952,1065,1112,8
686460.9576,9062208.278,10,675335.2173,9072861.952,1065,1113,8
686470.9583,9062208.278,10,675335.2173,9072861.952,1065,1114,8
686480.959,9062208.278,10,675335.2173,9072861.952,1065,1115,8
686490.9596,9062208.278,10,675335.2173,9072861.952,1065,1116,8
686500.9603,9062208.278,10,675335.2173,9072861.952,1065,1117,8
686510.961,9062208.278,10,675335.2173,9072861.952,1065,1118,8
686520.9616,9062208.278,10,675335.2173,9072861.952,1065,1119,8
686530.9623,9062208.278,10,675335.2173,9072861.952,1065,1120,8
686540.963,9062208.278,10,675335.2173,9072861.952,1065,1121,8
686550.9636,9062208.278,10,675335.2173,9072861.952,1065,1122,8
686560.9643,9062208.278,10,675335.2173,9072861.952,1065,1123,8
686570.965,9062208.278,10,675335.2173,9072861.952,1065,1124,8
686580.9656,9062208.278,10,675335.2173,9072861.952,1065,1125,8
686590.9663,9062208.278,10,675335.2173,9072861.952,1065,1126,8
686600.9669,9062208.278,10,675335.2173,9072861.952,1065,1127,8
686610.9676,9062208.278,10,675335.2173,9072861.952,1065,1128,8
686620.9683,9062208.278,10,675335.2173,9072861.952,1065,1129,8
685990.9264,9062198.279,10,675335.2173,9072861.952,1066,1066,8
686000.927,9062198.279,10,675335.2173,9072861.952,1066,1067,8
686010.9277,9062198.279,10,675335.2173,9072861.952,1066,1068,8
686020.9284,9062198.279,10,675335.2173,9072861.952,1066,1069,8
686030.929,9062198.279,10,675335.2173,9072861.952,1066,1070,8
686040.9297,9062198.279,10,675335.2173,9072861.952,1066,1071,8
686050.9303,9062198.279,10,675335.2173,9072861.952,1066,1072,8
686060.931,9062198.279,10,675335.2173,9072861.952,1066,1073,8
686070.9317,9062198.279,10,675335.2173,9072861.952,1066,1074,8
686080.9323,9062198.279,10,675335.2173,9072861.952,1066,1075,8
686090.933,9062198.279,10,675335.2173,9072861.952,1066,1076,8
686100.9337,9062198.279,10,675335.2173,9072861.952,1066,1077,8
686110.9343,9062198.279,10,675335.2173,9072861.952,1066,1078,8
686120.935,9062198.279,10,675335.2173,9072861.952,1066,1079,8
686130.9357,9062198.279,10,675335.2173,9072861.952,1066,1080,8
686140.9363,9062198.279,10,675335.2173,9072861.952,1066,1081,8
686150.937,9062198.279,10,675335.2173,9072861.952,1066,1082,8
686160.9377,9062198.279,10,675335.2173,9072861.952,1066,1083,8
686170.9383,9062198.279,10,675335.2173,9072861.952,1066,1084,8
686180.939,9062198.279,10,675335.2173,9072861.952,1066,1085,8
686190.9397,9062198.279,10,675335.2173,9072861.952,1066,1086,8
686200.9403,9062198.279,10,675335.2173,9072861.952,1066,1087,8
686210.941,9062198.279,10,675335.2173,9072861.952,1066,1088,8
686220.9417,9062198.279,10,675335.2173,9072861.952,1066,1089,8
686230.9423,9062198.279,10,675335.2173,9072861.952,1066,1090,8
686240.943,9062198.279,10,675335.2173,9072861.952,1066,1091,8
686250.9437,9062198.279,10,675335.2173,9072861.952,1066,1092,8
686260.9443,9062198.279,10,675335.2173,9072861.952,1066,1093,8
686270.945,9062198.279,10,675335.2173,9072861.952,1066,1094,8
686280.9457,9062198.279,10,675335.2173,9072861.952,1066,1095,8
686290.9463,9062198.279,10,675335.2173,9072861.952,1066,1096,8
686300.947,9062198.279,10,675335.2173,9072861.952,1066,1097,8
686310.9477,9062198.279,10,675335.2173,9072861.952,1066,1098,8
686320.9483,9062198.279,10,675335.2173,9072861.952,1066,1099,8
686330.949,9062198.279,10,675335.2173,9072861.952,1066,1100,8
686340.9496,9062198.279,10,675335.2173,9072861.952,1066,1101,8
686350.9503,9062198.279,10,675335.2173,9072861.952,1066,1102,8
686360.951,9062198.279,10,675335.2173,9072861.952,1066,1103,8
686370.9516,9062198.279,10,675335.2173,9072861.952,1066,1104,8
686380.9523,9062198.279,10,675335.2173,9072861.952,1066,1105,8
686390.953,9062198.279,10,675335.2173,9072861.952,1066,1106,8
686400.9536,9062198.279,10,675335.2173,9072861.952,1066,1107,8
686410.9543,9062198.279,10,675335.2173,9072861.952,1066,1108,8
686420.955,9062198.279,10,675335.2173,9072861.952,1066,1109,8
686430.9556,9062198.279,10,675335.2173,9072861.952,1066,1110,8
686440.9563,9062198.279,10,675335.2173,9072861.952,1066,1111,8
686450.957,9062198.279,10,675335.2173,9072861.952,1066,1112,8
686460.9576,9062198.279,10,675335.2173,9072861.952,1066,1113,8
686470.9583,9062198.279,10,675335.2173,9072861.952,1066,1114,8
686480.959,9062198.279,10,675335.2173,9072861.952,1066,1115,8
686490.9596,9062198.279,10,675335.2173,9072861.952,1066,1116,8
686500.9603,9062198.279,10,675335.2173,9072861.952,1066,1117,8
686510.961,9062198.279,10,675335.2173,9072861.952,1066,1118,8
686520.9616,9062198.279,10,675335.2173,9072861.952,1066,1119,8
686530.9623,9062198.279,10,675335.2173,9072861.952,1066,1120,8
686540.963,9062198.279,10,675335.2173,9072861.952,1066,1121,8
686550.9636,9062198.279,10,675335.2173,9072861.952,1066,1122,8
686560.9643,9062198.279,10,675335.2173,9072861.952,1066,1123,8
686570.965,9062198.279,10,675335.2173,9072861.952,1066,1124,8
686580.9656,9062198.279,10,675335.2173,9072861.952,1066,1125,8
686590.9663,9062198.279,10,675335.2173,9072861.952,1066,1126,8
686600.9669,9062198.279,10,675335.2173,9072861.952,1066,1127,8
686610.9676,9062198.279,10,675335.2173,9072861.952,1066,1128,8
686620.9683,9062198.279,10,675335.2173,9072861.952,1066,1129,8
685990.9264,9062188.28,10,675335.2173,9072861.952,1067,1066,8
686000.927,9062188.28,10,675335.2173,9072861.952,1067,1067,8
686010.9277,9062188.28,10,675335.2173,9072861.952,1067,1068,8
686020.9284,9062188.28,10,675335.2173,9072861.952,1067,1069,8
686030.929,9062188.28,10,675335.2173,9072861.952,1067,1070,8
686040.9297,9062188.28,10,675335.2173,9072861.952,1067,1071,8
686050.9303,9062188.28,10,675335.2173,9072861.952,1067,1072,8
686060.931,9062188.28,10,675335.2173,9072861.952,1067,1073,8
686070.9317,9062188.28,10,675335.2173,9072861.952,1067,1074,8
686080.9323,9062188.28,10,675335.2173,9072861.952,1067,1075,8
686090.933,9062188.28,10,675335.2173,9072861.952,1067,1076,8
686100.9337,9062188.28,10,675335.2173,9072861.952,1067,1077,8
686110.9343,9062188.28,10,675335.2173,9072861.952,1067,1078,8
686120.935,9062188.28,10,675335.2173,9072861.952,1067,1079,8
686130.9357,9062188.28,10,675335.2173,9072861.952,1067,1080,8
686140.9363,9062188.28,10,675335.2173,9072861.952,1067,1081,8
686150.937,9062188.28,10,675335.2173,9072861.952,1067,1082,8
686160.9377,9062188.28,10,675335.2173,9072861.952,1067,1083,8
686170.9383,9062188.28,10,675335.2173,9072861.952,1067,1084,8
686180.939,9062188.28,10,675335.2173,9072861.952,1067,1085,8
686190.9397,9062188.28,10,675335.2173,9072861.952,1067,1086,8
686200.9403,9062188.28,10,675335.2173,9072861.952,1067,1087,8
686210.941,9062188.28,10,675335.2173,9072861.952,1067,1088,8
686220.9417,9062188.28,10,675335.2173,9072861.952,1067,1089,8
686230.9423,9062188.28,10,675335.2173,9072861.952,1067,1090,8
686240.943,9062188.28,10,675335.2173,9072861.952,1067,1091,8
686250.9437,9062188.28,10,675335.2173,9072861.952,1067,1092,8
686260.9443,9062188.28,10,675335.2173,9072861.952,1067,1093,8
686270.945,9062188.28,10,675335.2173,9072861.952,1067,1094,8
686280.9457,9062188.28,10,675335.2173,9072861.952,1067,1095,8
686290.9463,9062188.28,10,675335.2173,9072861.952,1067,1096,8
686300.947,9062188.28,10,675335.2173,9072861.952,1067,1097,8
686310.9477,9062188.28,10,675335.2173,9072861.952,1067,1098,8
686320.9483,9062188.28,10,675335.2173,9072861.952,1067,1099,8
686330.949,9062188.28,10,675335.2173,9072861.952,1067,1100,8
686340.9496,9062188.28,10,675335.2173,9072861.952,1067,1101,8
686350.9503,9062188.28,10,675335.2173,9072861.952,1067,1102,8
686360.951,9062188.28,10,675335.2173,9072861.952,1067,1103,8
686370.9516,9062188.28,10,675335.2173,9072861.952,1067,1104,8
686380.9523,9062188.28,10,675335.2173,9072861.952,1067,1105,8
686390.953,9062188.28,10,675335.2173,9072861.952,1067,1106,8
686400.9536,9062188.28,10,675335.2173,9072861.952,1067,1107,8
686410.9543,9062188.28,10,675335.2173,9072861.952,1067,1108,8
686420.955,9062188.28,10,675335.2173,9072861.952,1067,1109,8
686430.9556,9062188.28,10,675335.2173,9072861.952,1067,1110,8
686440.9563,9062188.28,10,675335.2173,9072861.952,1067,1111,8
686450.957,9062188.28,10,675335.2173,9072861.952,1067,1112,8
686460.9576,9062188.28,10,675335.2173,9072861.952,1067,1113,8
686470.9583,9062188.28,10,675335.2173,9072861.952,1067,1114,8
686480.959,9062188.28,10,675335.2173,9072861.952,1067,1115,8
686490.9596,9062188.28,10,675335.2173,9072861.952,1067,1116,8
686500.9603,9062188.28,10,675335.2173,9072861.952,1067,1117,8
686510.961,9062188.28,10,675335.2173,9072861.952,1067,1118,8
686520.9616,9062188.28,10,675335.2173,9072861.952,1067,1119,8
686530.9623,9062188.28,10,675335.2173,9072861.952,1067,1120,8
686540.963,9062188.28,10,675335.2173,9072861.952,1067,1121,8
686550.9636,9062188.28,10,675335.2173,9072861.952,1067,1122,8
686560.9643,9062188.28,10,675335.2173,9072861.952,1067,1123,8
686570.965,9062188.28,10,675335.2173,9072861.952,1067,1124,8
686580.9656,9062188.28,10,675335.2173,9072861.952,1067,1125,8
686590.9663,9062188.28,10,675335.2173,9072861.952,1067,1126,8
686600.9669,9062188.28,10,675335.2173,9072861.952,1067,1127,8
686610.9676,9062188.28,10,675335.2173,9072861.952,1067,1128,8
686620.9683,9062188.28,10,675335.2173,9072861.952,1067,1129,8
685990.9264,9062178.281,10,675335.2173,9072861.952,1068,1066,8
686000.927,9062178.281,10,675335.2173,9072861.952,1068,1067,8
686010.9277,9062178.281,10,675335.2173,9072861.952,1068,1068,8
686020.9284,9062178.281,10,675335.2173,9072861.952,1068,1069,8
686030.929,9062178.281,10,675335.2173,9072861.952,1068,1070,8
686040.9297,9062178.281,10,675335.2173,9072861.952,1068,1071,8
686050.9303,9062178.281,10,675335.2173,9072861.952,1068,1072,8
686060.931,9062178.281,10,675335.2173,9072861.952,1068,1073,8
686070.9317,9062178.281,10,675335.2173,9072861.952,1068,1074,8
686080.9323,9062178.281,10,675335.2173,9072861.952,1068,1075,8
686090.933,9062178.281,10,675335.2173,9072861.952,1068,1076,8
686100.9337,9062178.281,10,675335.2173,9072861.952,1068,1077,8
686110.9343,9062178.281,10,675335.2173,9072861.952,1068,1078,8
686120.935,9062178.281,10,675335.2173,9072861.952,1068,1079,8
686130.9357,9062178.281,10,675335.2173,9072861.952,1068,1080,8
686140.9363,9062178.281,10,675335.2173,9072861.952,1068,1081,8
686150.937,9062178.281,10,675335.2173,9072861.952,1068,1082,8
686160.9377,9062178.281,10,675335.2173,9072861.952,1068,1083,8
686170.9383,9062178.281,10,675335.2173,9072861.952,1068,1084,8
686180.939,9062178.281,10,675335.2173,9072861.952,1068,1085,8
686190.9397,9062178.281,10,675335.2173,9072861.952,1068,1086,8
686200.9403,9062178.281,10,675335.2173,9072861.952,1068,1087,8
686210.941,9062178.281,10,675335.2173,9072861.952,1068,1088,8
686220.9417,9062178.281,10,675335.2173,9072861.952,1068,1089,8
686230.9423,9062178.281,10,675335.2173,9072861.952,1068,1090,8
686240.943,9062178.281,10,675335.2173,9072861.952,1068,1091,8
686250.9437,9062178.281,10,675335.2173,9072861.952,1068,1092,8
686260.9443,9062178.281,10,675335.2173,9072861.952,1068,1093,8
686270.945,9062178.281,10,675335.2173,9072861.952,1068,1094,8
686280.9457,9062178.281,10,675335.2173,9072861.952,1068,1095,8
686290.9463,9062178.281,10,675335.2173,9072861.952,1068,1096,8
686300.947,9062178.281,10,675335.2173,9072861.952,1068,1097,8
686310.9477,9062178.281,10,675335.2173,9072861.952,1068,1098,8
686320.9483,9062178.281,10,675335.2173,9072861.952,1068,1099,8
686330.949,9062178.281,10,675335.2173,9072861.952,1068,1100,8
686340.9496,9062178.281,10,675335.2173,9072861.952,1068,1101,8
686350.9503,9062178.281,10,675335.2173,9072861.952,1068,1102,8
686360.951,9062178.281,10,675335.2173,9072861.952,1068,1103,8
686370.9516,9062178.281,10,675335.2173,9072861.952,1068,1104,8
686380.9523,9062178.281,10,675335.2173,9072861.952,1068,1105,8
686390.953,9062178.281,10,675335.2173,9072861.952,1068,1106,8
686400.9536,9062178.281,10,675335.2173,9072861.952,1068,1107,8
686410.9543,9062178.281,10,675335.2173,9072861.952,1068,1108,8
686420.955,9062178.281,10,675335.2173,9072861.952,1068,1109,8
686430.9556,9062178.281,10,675335.2173,9072861.952,1068,1110,8
686440.9563,9062178.281,10,675335.2173,9072861.952,1068,1111,8
686450.957,9062178.281,10,675335.2173,9072861.952,1068,1112,8
686460.9576,9062178.281,10,675335.2173,9072861.952,1068,1113,8
686470.9583,9062178.281,10,675335.2173,9072861.952,1068,1114,8
686480.959,9062178.281,10,675335.2173,9072861.952,1068,1115,8
686490.9596,9062178.281,10,675335.2173,9072861.952,1068,1116,8
686500.9603,9062178.281,10,675335.2173,9072861.952,1068,1117,8
686510.961,9062178.281,10,675335.2173,9072861.952,1068,1118,8
686520.9616,9062178.281,10,675335.2173,9072861.952,1068,1119,8
686530.9623,9062178.281,10,675335.2173,9072861.952,1068,1120,8
686540.963,9062178.281,10,675335.2173,9072861.952,1068,1121,8
686550.9636,9062178.281,10,675335.2173,9072861.952,1068,1122,8
686560.9643,9062178.281,10,675335.2173,9072861.952,1068,1123,8
686570.965,9062178.281,10,675335.2173,9072861.952,1068,1124,8
686580.9656,9062178.281,10,675335.2173,9072861.952,1068,1125,8
686590.9663,9062178.281,10,675335.2173,9072861.952,1068,1126,8
686600.9669,9062178.281,10,675335.2173,9072861.952,1068,1127,8
686610.9676,9062178.281,10,675335.2173,9072861.952,1068,1128,8
686620.9683,9062178.281,10,675335.2173,9072861.952,1068,1129,8
685990.9264,9062168.283,10,675335.2173,9072861.952,1069,1066,8
686000.927,9062168.283,10,675335.2173,9072861.952,1069,1067,8
686010.9277,9062168.283,10,675335.2173,9072861.952,1069,1068,8
686020.9284,9062168.283,10,675335.2173,9072861.952,1069,1069,8
686030.929,9062168.283,10,675335.2173,9072861.952,1069,1070,8
686040.9297,9062168.283,10,675335.2173,9072861.952,1069,1071,8
686050.9303,9062168.283,10,675335.2173,9072861.952,1069,1072,8
686060.931,9062168.283,10,675335.2173,9072861.952,1069,1073,8
686070.9317,9062168.283,10,675335.2173,9072861.952,1069,1074,8
686080.9323,9062168.283,10,675335.2173,9072861.952,1069,1075,8
686090.933,9062168.283,10,675335.2173,9072861.952,1069,1076,8
686100.9337,9062168.283,10,675335.2173,9072861.952,1069,1077,8
686110.9343,9062168.283,10,675335.2173,9072861.952,1069,1078,8
686120.935,9062168.283,10,675335.2173,9072861.952,1069,1079,8
686130.9357,9062168.283,10,675335.2173,9072861.952,1069,1080,8
686140.9363,9062168.283,10,675335.2173,9072861.952,1069,1081,8
686150.937,9062168.283,10,675335.2173,9072861.952,1069,1082,8
686160.9377,9062168.283,10,675335.2173,9072861.952,1069,1083,8
686170.9383,9062168.283,10,675335.2173,9072861.952,1069,1084,8
686180.939,9062168.283,10,675335.2173,9072861.952,1069,1085,8
686190.9397,9062168.283,10,675335.2173,9072861.952,1069,1086,8
686200.9403,9062168.283,10,675335.2173,9072861.952,1069,1087,8
686210.941,9062168.283,10,675335.2173,9072861.952,1069,1088,8
686220.9417,9062168.283,10,675335.2173,9072861.952,1069,1089,8
686230.9423,9062168.283,10,675335.2173,9072861.952,1069,1090,8
686240.943,9062168.283,10,675335.2173,9072861.952,1069,1091,8
686250.9437,9062168.283,10,675335.2173,9072861.952,1069,1092,8
686260.9443,9062168.283,10,675335.2173,9072861.952,1069,1093,8
686270.945,9062168.283,10,675335.2173,9072861.952,1069,1094,8
686280.9457,9062168.283,10,675335.2173,9072861.952,1069,1095,8
686290.9463,9062168.283,10,675335.2173,9072861.952,1069,1096,8
686300.947,9062168.283,10,675335.2173,9072861.952,1069,1097,8
686310.9477,9062168.283,10,675335.2173,9072861.952,1069,1098,8
686320.9483,9062168.283,10,675335.2173,9072861.952,1069,1099,8
686330.949,9062168.283,10,675335.2173,9072861.952,1069,1100,8
686340.9496,9062168.283,10,675335.2173,9072861.952,1069,1101,8
686350.9503,9062168.283,10,675335.2173,9072861.952,1069,1102,8
686360.951,9062168.283,10,675335.2173,9072861.952,1069,1103,8
686370.9516,9062168.283,10,675335.2173,9072861.952,1069,1104,8
686380.9523,9062168.283,10,675335.2173,9072861.952,1069,1105,8
686390.953,9062168.283,10,675335.2173,9072861.952,1069,1106,8
686400.9536,9062168.283,10,675335.2173,9072861.952,1069,1107,8
686410.9543,9062168.283,10,675335.2173,9072861.952,1069,1108,8
686420.955,9062168.283,10,675335.2173,9072861.952,1069,1109,8
686430.9556,9062168.283,10,675335.2173,9072861.952,1069,1110,8
686440.9563,9062168.283,10,675335.2173,9072861.952,1069,1111,8
686450.957,9062168.283,10,675335.2173,9072861.952,1069,1112,8
686460.9576,9062168.283,10,675335.2173,9072861.952,1069,1113,8
686470.9583,9062168.283,10,675335.2173,9072861.952,1069,1114,8
686480.959,9062168.283,10,675335.2173,9072861.952,1069,1115,8
686490.9596,9062168.283,10,675335.2173,9072861.952,1069,1116,8
686500.9603,9062168.283,10,675335.2173,9072861.952,1069,1117,8
686510.961,9062168.283,10,675335.2173,9072861.952,1069,1118,8
686520.9616,9062168.283,10,675335.2173,9072861.952,1069,1119,8
686530.9623,9062168.283,10,675335.2173,9072861.952,1069,1120,8
686540.963,9062168.283,10,675335.2173,9072861.952,1069,1121,8
686550.9636,9062168.283,10,675335.2173,9072861.952,1069,1122,8
686560.9643,9062168.283,10,675335.2173,9072861.952,1069,1123,8
686570.965,9062168.283,10,675335.2173,9072861.952,1069,1124,8
686580.9656,9062168.283,10,675335.2173,9072861.952,1069,1125,8
686590.9663,9062168.283,10,675335.2173,9072861.952,1069,1126,8
686600.9669,9062168.283,10,675335.2173,9072861.952,1069,1127,8
686610.9676,9062168.283,10,675335.2173,9072861.952,1069,1128,8
686620.9683,9062168.283,10,675335.2173,9072861.952,1069,1129,8
685990.9264,9062158.284,10,675335.2173,9072861.952,1070,1066,8
686000.927,9062158.284,10,675335.2173,9072861.952,1070,1067,8
686010.9277,9062158.284,10,675335.2173,9072861.952,1070,1068,8
686020.9284,9062158.284,10,675335.2173,9072861.952,1070,1069,8
686030.929,9062158.284,10,675335.2173,9072861.952,1070,1070,8
686040.9297,9062158.284,10,675335.2173,9072861.952,1070,1071,8
686050.9303,9062158.284,10,675335.2173,9072861.952,1070,1072,8
686060.931,9062158.284,10,675335.2173,9072861.952,1070,1073,8
686070.9317,9062158.284,10,675335.2173,9072861.952,1070,1074,8
686080.9323,9062158.284,10,675335.2173,9072861.952,1070,1075,8
686090.933,9062158.284,10,675335.2173,9072861.952,1070,1076,8
